"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GRPEL2",-1.74415767039106,12.6059773463687,-18.5807269445477,1.57531087790928e-54,3.24234871832974e-53,113.231821006135
"C9orf152",-2.97702720502793,7.37234379078212,-18.5415405948032,2.28725774865223e-54,4.70228644740158e-53,112.859805161596
"MYOZ1",-2.19571064581005,8.76534504748603,-18.5403132272839,2.31412844919472e-54,4.7520667557172e-53,112.848153402053
"RBP1",1.75336282597765,9.19879636354749,18.5363815510672,2.40234788629012e-54,4.92756815300288e-53,112.810828958637
"VEGFD",-1.58557519469274,8.09467082081006,-18.4957564215474,3.53609215382959e-54,7.23644671205905e-53,112.425174152251
"P4HA1",1.67915892597765,11.2914455425978,18.4867180015543,3.85367266187574e-54,7.87734734060679e-53,112.339375000241
"CKMT2",-2.12580485810056,7.87071193910614,-18.4587412897519,5.02905139296518e-54,1.02448306622523e-52,112.073806567392
"PRKAA2",-2.74115595251397,8.02377034944134,-18.4577034121717,5.0789616845903e-54,1.03347336394291e-52,112.063954728811
"SLC66A2",-1.0473471802607,10.8143252376164,-18.4419517659436,5.90018219488421e-54,1.19785083697729e-52,111.914437254911
"GPR27",-1.68041377318436,9.77224495698324,-18.4325848031007,6.45018085976458e-54,1.30654512862683e-52,111.825525958487
"SMYD3",1.07870081284916,11.5988071843575,18.4232031601028,7.05242632521336e-54,1.42691965218061e-52,111.736476549393
"TAF1A",1.20684650027933,10.1034343280726,18.4223992236406,7.10657834957805e-54,1.43625152949777e-52,111.728845740817
"LOX",2.09015472011174,11.359390997486,18.4129196836745,7.77734235724183e-54,1.5682699594321e-52,111.6388684916
"RAI14",1.69472759217877,11.7018375251397,18.4112327143291,7.90318116925938e-54,1.59185020713258e-52,111.622856367846
"GGT6",-1.15693422067039,11.2738871801676,-18.4050455898386,8.38238491130447e-54,1.68647172692454e-52,111.564130700531
"PLOD3",1.25170245530726,13.3482611801676,18.3970944784807,9.04111242803141e-54,1.81695884143562e-52,111.488662820507
"PDIA4",1.08611862290503,14.0826976717877,18.394719226518,9.2477573114785e-54,1.85432048512449e-52,111.466118328039
"PRRT1B",-1.4617292877095,9.99694593156425,-18.3822295115053,1.04146206810761e-53,2.08595638859717e-52,111.347574720664
"CAMK2N2",1.57082907597765,8.59870838240223,18.3651121680756,1.22566044932832e-53,2.44940366443422e-52,111.185112841014
"ASAH1",-1.19076491340782,13.9118467458101,-18.3638547933701,1.24041045075348e-53,2.47335354762282e-52,111.173179194036
"CD207",-3.04810558100559,8.82758836201117,-18.362766865253,1.25331584615082e-53,2.49630369980553e-52,111.162853772042
"ZNF365",-2.47776911899442,10.5108827753259,-18.361694768599,1.26616476847508e-53,2.51909043925976e-52,111.152678623507
"NEGR1",-1.79365168994414,8.5712402952514,-18.361293761115,1.27100455752846e-53,2.5259097239949e-52,111.148872711402
"CDC25C",1.4663004249162,9.05780616798883,18.3545325684233,1.35544798576626e-53,2.69073725565099e-52,111.084703463825
"DUSP22",-1.29680475558659,11.9232137409218,-18.3526687639854,1.37969672358215e-53,2.7358376494446e-52,111.067014565919
"CYP2C18",-3.12168105139665,11.6066144139665,-18.3498839374236,1.41673884905475e-53,2.80617841131709e-52,111.040584584969
"ARRDC3",-1.14643163547486,12.2033079099162,-18.3438789450096,1.50003255118261e-53,2.96459471938697e-52,110.983593377742
"NEK10",-1.23868296573557,7.05439526219739,-18.3356126399333,1.62275991699928e-53,3.20360749177142e-52,110.905141850209
"CH25H",-2.09076968156425,12.2908185949721,-18.3326399905527,1.6693067509448e-53,3.29186555098111e-52,110.876930144018
"MYH10",1.14888942774675,12.0271884905959,18.3272899359268,1.7564687730382e-53,3.4599339729693e-52,110.826156228282
"OLFML2B",1.43842036173185,11.0314306682961,18.3020007987206,2.23420198246444e-53,4.39614264668416e-52,110.58616003127
"ABI3BP",-2.81541346275605,10.8766538995345,-18.2960693666708,2.36389125957862e-53,4.64621528228827e-52,110.529871835616
"CMSS1",1.22922261592179,10.3474603040503,18.2944341518645,2.40095025823809e-53,4.71387445870982e-52,110.514354059767
"NPAS2",-1.44819861340782,9.91278805083799,-18.290371855778,2.49554787399644e-53,4.89422908709434e-52,110.475804103881
"CADM2",-2.22644639441341,5.97780860153631,-18.2900364768476,2.50352231182055e-53,4.90449069761472e-52,110.472621473057
"CTNND1",-1.16281473882681,13.4611707688547,-18.2878123087255,2.55705586039361e-53,5.00388414868711e-52,110.451514933447
"ENSG00000289258",-1.41818076312849,7.41074116871508,-18.2874414976636,2.56609157701771e-53,5.01607802694412e-52,110.447996081246
"CGAS",1.6505749301676,11.3987079427374,18.2791758172599,2.77600336214851e-53,5.42047992744413e-52,110.369558654683
"TAFA5",1.35026887988827,8.08095326815642,18.2765545103486,2.84609398230644e-53,5.55127993102868e-52,110.34468394546
"IFITM3",1.16598567597765,15.1200382541899,18.273334988963,2.93460589836763e-53,5.71768639413981e-52,110.314132696115
"CYP2F1",-2.84583900726257,5.22255119860335,-18.2715879950932,2.98378117394485e-53,5.80717193440453e-52,110.297554895018
"CDH19",-2.68767229832402,8.57997849581006,-18.2676319853785,3.09820363758696e-53,6.02331198498699e-52,110.260015225007
"RELCH",-1.52593699441341,10.6527624636872,-18.2651810419109,3.17128440320278e-53,6.15869629051953e-52,110.23675769233
"ZNF471",-1.71611820167598,7.54483961312849,-18.2572299571032,3.42044069403644e-53,6.62137970078115e-52,110.161308911926
"GPR158",3.92784917094972,6.76560315865922,18.2572238635181,3.42063895981314e-53,6.62137970078115e-52,110.16125108964
"AQP3",-2.199219674581,14.7507408945531,-18.2564824637555,3.44484768389477e-53,6.66103196477209e-52,110.154215921412
"ERBB3",-1.26748919292365,11.2254501679702,-18.2538238065158,3.53307723893565e-53,6.82425696496793e-52,110.128987916639
"ITPR3",1.17600329329609,11.7668896689944,18.2535943008735,3.54079867505637e-53,6.83179343064275e-52,110.126810143423
"ABHD14A",-1.58241415223464,13.3717396110335,-18.2439091465094,3.88249449069417e-53,7.48300608411163e-52,110.034908886907
"PELI1",-1.34736574022346,12.8937044706704,-18.2169656594256,5.0166205733168e-53,9.64809414777895e-52,109.77925511366
"VAV2",1.48121784636871,10.2264230768156,18.2130237012131,5.20828264491158e-53,1.00059445098699e-51,109.741852993106
"WDR72",2.11970061284916,6.20417869636872,18.2068724551004,5.52209185241532e-53,1.05974393639807e-51,109.683489323615
"HASPIN",1.7959799547486,9.69839996787709,18.1954050389903,6.15845114698125e-53,1.17933680101613e-51,109.574687362
"SPATA19",-1.84877192905028,9.70169756284916,-18.1871692074484,6.66024435473696e-53,1.27270438599172e-51,109.4965481235
"OTOP3",-2.48260269273743,10.160246903352,-18.1853044308832,6.77942204107858e-53,1.29409543891923e-51,109.478855850321
"P3H4",2.10745011843575,10.1271452396648,18.1752275143207,7.46131076378846e-53,1.42273991813561e-51,109.383251277596
"PLAC9",-1.9491810424581,8.88843917346369,-18.1702692030041,7.82158907757911e-53,1.48985029011267e-51,109.336210185755
"ARID4A",-1.13245435195531,11.1278290223464,-18.1696638316469,7.86675118469383e-53,1.49685863499398e-51,109.330466869749
"DBNDD1",-1.43026798882681,11.536289698324,-18.1584967306419,8.74821211538826e-53,1.66281107221928e-51,109.224523103808
"LUM",2.04759165391061,12.9645028825419,18.158218153272,8.77142005126425e-53,1.66545243138973e-51,109.221880238403
"MSH6",1.02922432402235,13.1274535335196,18.1534124874559,9.18160452451238e-53,1.74148651670656e-51,109.176289124184
"NLRX1",-1.6200997122905,12.033544976257,-18.1301499985925,1.14550219951636e-52,2.16809019476715e-51,108.955606352396
"SLC44A3",-1.38771475921788,9.77056227094972,-18.1276894096142,1.1726224922196e-52,2.21707461901055e-51,108.932264358016
"FLVCR1",1.2561450877095,10.1398677857542,18.1170802919921,1.29710012248236e-52,2.44983450799572e-51,108.831624213965
"BRIX1",1.10832387150839,13.7411236620112,18.1150667678397,1.32217568600147e-52,2.4919319620466e-51,108.812523829007
"SLC9A9",-1.7667194217877,11.9741979315642,-18.1131483396163,1.34651768050153e-52,2.53513844562635e-51,108.794325616626
"OCLN",-2.22675977467411,12.7769575260708,-18.1040915538802,1.46762501974574e-52,2.76024617278363e-51,108.708414104141
"MYOC",-4.26194926536313,8.48523104106145,-18.0983836361717,1.54948536350866e-52,2.91114445501217e-51,108.654270523011
"GALNT16",-2.0445975849162,9.3371624103352,-18.0971764945335,1.56737405147435e-52,2.94166340867474e-51,108.64282004194
"SLC2A4",-2.14417215223464,9.91202891578212,-18.0968548325618,1.57217551653421e-52,2.94758189609339e-51,108.639768886127
"FANCA",1.53272037970205,7.66178431722533,18.0900572857056,1.67715349284391e-52,3.14110653120484e-51,108.57529067675
"RASAL1",-1.82488942905028,10.6767239927374,-18.0826285951985,1.79990885880385e-52,3.36748638583322e-51,108.504827021869
"SCN7A",-3.20095895418994,8.42015639455307,-18.0771077443825,1.89692084604734e-52,3.54157894075185e-51,108.452460744627
"DNASE1L3",-3.04429721620112,10.8563905673184,-18.0764329561967,1.90913116990747e-52,3.56065903075757e-51,108.446060306713
"COL8A1",1.96932096871509,12.7870413620112,18.0680460708646,2.06761323088136e-52,3.8482133452179e-51,108.36651074006
"SLC12A8",1.24437512011173,11.8767580293296,18.0675869115623,2.07665989104768e-52,3.86103314046557e-51,108.362155666488
"SLC25A4",-1.29070810167597,9.56437343836127,-18.0574703132184,2.28633972783584e-52,4.24206144938504e-51,108.266202218013
"KRTAP22-2",1.24513313407821,3.98633061899441,18.0523676652743,2.39999977554179e-52,4.44833119019071e-51,108.217805829635
"PALMD",-1.64541098603352,13.084718825419,-18.0516193793093,2.41713600263838e-52,4.47545492165528e-51,108.210708719107
"ABHD5",-1.34938043575418,11.4708576256983,-18.0481287333696,2.49870441502494e-52,4.62169877633258e-51,108.177601910948
"CTNNBIP1",-1.35719755167598,13.095594823324,-18.0459271049769,2.55156081765287e-52,4.71458851079951e-51,108.15672086632
"AR",-1.12187304655493,7.97501482309125,-18.0400703149251,2.69767572480223e-52,4.97429154781575e-51,108.101173540527
"COL11A1",3.05931945865922,5.25712986284916,18.0378755023463,2.75456141176252e-52,5.07395318339695e-51,108.080357591301
"ITPRID2",1.17475129329609,13.121518698324,18.0277519745644,3.03286725800218e-52,5.58085018278056e-51,107.984346062578
"ST3GAL4",-1.90860919553073,12.1684213324022,-18.020811655507,3.2397386599209e-52,5.9553921553284e-51,107.918525621371
"MMP10",4.21892821452514,9.29220314581006,18.0172616697454,3.35094788164978e-52,6.15349628451622e-51,107.884858834319
"NUF2",1.53959357821229,11.9204194371508,18.0155515124014,3.40587551746347e-52,6.24794764157453e-51,107.86864043607
"HSPE1",1.13355096927374,14.1834543840782,18.0127610798941,3.49743915797601e-52,6.40934393233186e-51,107.84217733762
"SERPINB12",-3.38078032402235,8.38970348715084,-17.9875122445592,4.44627288781251e-52,8.1398195364805e-51,107.602739174086
"PLA2G2A",-3.77465385865922,10.6558228695531,-17.9858042004984,4.51905824064749e-52,8.26460896648477e-51,107.586542180186
"APLN",1.92762024078213,8.2768048226257,17.9773481230228,4.8973280560741e-52,8.94725327997357e-51,107.506356294443
"UPK2",-1.52583624636871,10.1948193335196,-17.9719086824234,5.15722084409341e-52,9.41245428749538e-51,107.454777111994
"CNGB3",1.87437266648045,7.67183028743017,17.9690799312317,5.29778092310409e-52,9.65913451484604e-51,107.427953965629
"MAFA",-1.52265686061452,10.7935545437151,-17.9689480227597,5.30442808953668e-52,9.6614053777447e-51,107.426703171671
"XKR9",1.53620708994413,5.70658430055866,17.9607231276956,5.73579794881863e-52,1.04364681701495e-50,107.348713317217
"COL24A1",2.07584132555866,8.13635685188548,17.9555298594744,6.02605512528745e-52,1.0953457517367e-50,107.299470841575
"PANX1",1.21489260055866,12.5238546829609,17.9542935702853,6.09728928767432e-52,1.10716869237912e-50,107.287748481848
"HIGD1A",-1.37576248128491,10.9414213568436,-17.9438700350547,6.73235453249422e-52,1.22000904932312e-50,107.188915377844
"ADGRD1",-1.91186710446928,9.20037470558659,-17.9360641185423,7.25087382762617e-52,1.31264300891621e-50,107.114903850053
"ESAM",-1.0216325009311,11.859804481378,-17.9301831263103,7.66773381047622e-52,1.38670462016358e-50,107.059144585363
"CRYL1",-1.38777721787709,11.0975449916201,-17.9277048875145,7.85049520312573e-52,1.41689159639866e-50,107.035648038937
"EPHX3",-1.89215884078212,14.3045158337989,-17.9242324196573,8.11392661478767e-52,1.46296059911383e-50,107.002725361376
"FADD",1.76150294134078,12.1700843589385,17.921224258024,8.3492674081013e-52,1.5038771083716e-50,106.974205083854
"GPNMB",1.65843268938548,11.8279725812849,17.904562789368,9.78188992796811e-52,1.75838073619736e-50,106.816243094604
"CWH43",-3.87604344469274,11.4087503709497,-17.9039073540501,9.84301569528525e-52,1.76759215588225e-50,106.810029292889
"NOSTRIN",-1.54600038268157,10.8607564092179,-17.8986757778751,1.03447999055445e-51,1.85583842638485e-50,106.760432216831
"SNRK",-1.10420904189944,11.2771206159218,-17.8754055100399,1.29053172136029e-51,2.31287077838178e-50,106.539832378161
"DPT",-2.1512672178771,12.2977220614525,-17.8609598489277,1.48043340707118e-51,2.64790319188751e-50,106.402897286036
"KRCC1",-1.02522524860335,12.585684777933,-17.8569224363035,1.53833752202271e-51,2.7487217701197e-50,106.364626505978
"GINS4",1.60373177150838,10.3503095064246,17.8562581702096,1.54807892333688e-51,2.76336722782469e-50,106.358329952529
"GFRA1",-1.79551639860335,10.2405272043296,-17.8353263442646,1.88876126381319e-51,3.36813399447285e-50,106.159925087653
"UNC13B",-1.06222212569833,11.2604313282123,-17.8340627293084,1.91157668214974e-51,3.40542435626795e-50,106.147948204925
"GRIN2D",3.09371273072626,7.68244723184358,17.8319699357361,1.94997108118129e-51,3.47036644358293e-50,106.128112256581
"TRAM2",1.47728995586592,11.121962077933,17.8314582011797,1.95947607490823e-51,3.48381601151179e-50,106.123261947587
"KCNMB1",-1.66293581005587,12.7975122793296,-17.8235519801338,2.11235269815975e-51,3.75189080032625e-50,106.048326482749
"CXCL17",-2.9429731821229,12.1042568871508,-17.8134749004863,2.32461029338076e-51,4.12071156664106e-50,105.952818471662
"SKA1",1.71003882402234,9.23945136117318,17.8125897278283,2.34424400856496e-51,4.15140082546463e-50,105.944429187275
"PRR11",1.3965182377095,11.5546124624302,17.801997069081,2.59246277668879e-51,4.58642821205299e-50,105.844038534349
"SLK",-1.21864465363129,13.6624335502793,-17.7801727299922,3.18980444604031e-51,5.63763264050169e-50,105.637212708793
"CDCA7L",1.33923831843575,10.7079395335196,17.7797714177827,3.2019894129132e-51,5.65358170181299e-50,105.633409685606
"EBLN1",1.54034850614525,4.22968669385475,17.7753851161585,3.33824209310908e-51,5.88834300565572e-50,105.591843383847
"DUOX1",-1.93460744972067,13.5588788226257,-17.7661559506418,3.64415312798587e-51,6.41528768180662e-50,105.504386350902
"CXCL12",-1.6972943,11.3046683289106,-17.7548896788119,4.05582057915574e-51,7.13298002741196e-50,105.397629324968
"CEP85",1.09159749608939,9.99596013743017,17.7319875737431,5.04152784579533e-51,8.84914298821347e-50,105.180626942757
"C1QTNF7",-2.35358046145252,7.60091823351955,-17.7183595904385,5.73827454546739e-51,1.00622331882578e-49,105.05150761821
"NYNRIN",-1.11891705493483,10.4580182356611,-17.7143524638423,5.96089266014863e-51,1.04423629891693e-49,105.013543062204
"PDCL2",-1.75103656284916,6.53714822527933,-17.6911576982017,7.4299934865868e-51,1.30032156067604e-49,104.793801210241
"ISG15",2.03464158379889,13.7057583701117,17.6867971506561,7.74416431556558e-51,1.3539796964634e-49,104.752492575572
"APOD",-2.73459251061453,12.3956349765363,-17.6796447558526,8.2884956187253e-51,1.44773469371602e-49,104.68473753727
"KANK1",-1.11699957779329,10.0380182678073,-17.6732282328484,8.80929171425744e-51,1.53719991806057e-49,104.623955062137
"SFI1",-2.19793985102421,12.4582985810056,-17.6725886752161,8.86296115334034e-51,1.54505773088348e-49,104.61789674071
"MPC1",-1.27617161769088,10.4886813963687,-17.6710111290795,8.99674487286697e-51,1.56685276335052e-49,104.602953224307
"MECOM",-1.34562000513966,9.85896693743017,-17.6703650291866,9.05211829855432e-51,1.57496291719789e-49,104.596832983544
"BTNL9",-1.39141649748603,8.99813089092179,-17.668248858169,9.23587928713382e-51,1.60537353673154e-49,104.57678746753
"GULP1",-1.56085755949721,10.8487595303073,-17.6545342628522,1.05206277730432e-50,1.82514013917217e-49,104.446879470397
"TMEM44",1.16192181135941,9.76685785837989,17.6321937865234,1.30069280188465e-50,2.25428211768496e-49,104.235280266806
"EFNB1",1.20538825698324,12.2732868361266,17.6234524921637,1.41326003428538e-50,2.44700570892819e-49,104.15249176466
"SERPINB13",-2.46850923743016,13.2196894343575,-17.6222321531589,1.42973126442481e-50,2.47313088931355e-49,104.140934210524
"CRABP2",-1.37066427653631,12.2277394874302,-17.6190217365587,1.47398532761639e-50,2.5472175429707e-49,104.110529358688
"SCUBE1",-1.48483822122905,8.30651181433892,-17.6188903213661,1.47582571003345e-50,2.54793616309442e-49,104.109284775025
"GPR19",2.40193244748604,7.86010534832402,17.618715985344,1.4782707153225e-50,2.54969624052635e-49,104.107633705432
"CDK1",1.91336163854749,12.2928327812849,17.6142108261951,1.54287780324818e-50,2.65856574074152e-49,104.064967481994
"NCAPG2",1.27155437709497,11.7703651689944,17.6128542982488,1.5628786958665e-50,2.69043776268222e-49,104.052120605033
"ANO1",2.24984989031657,9.78326874702048,17.6020801505263,1.73121972221415e-50,2.9745048944786e-49,103.950087562399
"VSIG10",-1.45708594134078,9.94671647094972,-17.5838658730191,2.05804096465659e-50,3.53264114144413e-49,103.777605643737
"CCNB2",1.80175055363129,11.6945156617318,17.5834080223465,2.06700617007468e-50,3.54462822223929e-49,103.773270151506
"BIRC5",1.76159890405028,9.3859638125,17.5806012259414,2.12282582578256e-50,3.63686424520564e-49,103.746692141198
"FJX1",1.68060628715084,11.2988577335196,17.5697540116279,2.35308087187009e-50,4.02363331493962e-49,103.643981090793
"MPRIP",-1.00235009371509,11.5413373773045,-17.5669294397008,2.41703029517961e-50,4.12903570769651e-49,103.617236318099
"SMTNL2",-2.45050913519553,7.57839373854749,-17.5648621748163,2.46493231878899e-50,4.20684918452861e-49,103.597662396476
